datatype,flow,timestamp,value
bitrate,Bronze,1612299554,15799488
bitrate,S2,1612299554,9251872
packetcount,S1,1612299554,796
bitrate,S1,1612299554,9182656
bitrate,Gold,1612299554,15717504
packetcount,Gold,1612299554,1342
bitrate,Bronze,1612299555,16560768
packetcount,Bronze,1612299555,1414
packetcount,S1,1612299555,794
bitrate,S1,1612299555,9159584
packetcount,S2,1612299555,803
bitrate,S2,1612299555,9263408
packetcount,Gold,1612299555,1278
bitrate,Gold,1612299555,14967936
packetcount,Gold,1612299556,1477
packetcount,S2,1612299556,803
packetcount,S1,1612299556,801
bitrate,Gold,1612299556,17298624
bitrate,S1,1612299556,9240336
bitrate,S2,1612299556,9263408
packetcount,Bronze,1612299556,1209
bitrate,Bronze,1612299556,14159808
bitrate,S2,1612299557,9251872
bitrate,Bronze,1612299557,16420224
packetcount,S2,1612299557,802
packetcount,S1,1612299557,802
packetcount,Bronze,1612299557,1402
bitrate,S1,1612299557,9251872
bitrate,Gold,1612299557,15014784
packetcount,Gold,1612299557,1282
bitrate,S2,1612299558,9251872
packetcount,S2,1612299558,802
packetcount,Gold,1612299558,1109
bitrate,S1,1612299558,9194192
packetcount,S1,1612299558,797
bitrate,Gold,1612299558,12988608
packetcount,Bronze,1612299558,1582
bitrate,Bronze,1612299558,18528384
packetcount,Bronze,1612299559,1766
bitrate,Bronze,1612299559,20683392
packetcount,S2,1612299559,799
bitrate,S2,1612299559,9217264
packetcount,S1,1612299559,796
bitrate,S1,1612299559,9182656
packetcount,Gold,1612299559,928
bitrate,Gold,1612299559,10868736
bitrate,Gold,1612299560,14206656
packetcount,Gold,1612299560,1213
packetcount,S1,1612299560,804
bitrate,S1,1612299560,9274944
packetcount,S2,1612299560,803
bitrate,S2,1612299560,9263408
bitrate,Bronze,1612299560,17216640
packetcount,Bronze,1612299560,1470
bitrate,S2,1612299561,9251872
bitrate,Gold,1612299561,11173248
packetcount,S2,1612299561,802
packetcount,Gold,1612299561,954
packetcount,S1,1612299561,798
bitrate,S1,1612299561,9205728
packetcount,Bronze,1612299561,1735
bitrate,Bronze,1612299561,20320320
packetcount,Bronze,1612299562,1209
bitrate,Bronze,1612299562,14159808
packetcount,S2,1612299562,800
bitrate,S2,1612299562,9228800
packetcount,S1,1612299562,796
bitrate,S1,1612299562,9182656
packetcount,Gold,1612299562,1484
bitrate,Gold,1612299562,17380608
packetcount,Gold,1612299563,1628
bitrate,Gold,1612299563,19067136
packetcount,S2,1612299563,806
bitrate,S1,1612299563,9274944
packetcount,S1,1612299563,804
bitrate,S2,1612299563,9298016
packetcount,Bronze,1612299563,1050
bitrate,Bronze,1612299563,12297600
packetcount,S1,1612299564,796
bitrate,Bronze,1612299564,14101248
packetcount,Gold,1612299564,1493
packetcount,Bronze,1612299564,1204
bitrate,Gold,1612299564,17486016
packetcount,S2,1612299564,797
bitrate,S2,1612299564,9194192
bitrate,S1,1612299564,9182656
packetcount,Gold,1612299565,1209
packetcount,S1,1612299565,797
bitrate,Gold,1612299565,14159808
bitrate,S1,1612299565,9194192
bitrate,S2,1612299565,9205728
packetcount,S2,1612299565,798
bitrate,Bronze,1612299565,17392320
packetcount,Bronze,1612299565,1485
packetcount,Bronze,1612299566,1420
packetcount,S1,1612299566,797
bitrate,Bronze,1612299566,16631040
bitrate,S1,1612299566,9194192
packetcount,S2,1612299566,801
bitrate,S2,1612299566,9240336
packetcount,Gold,1612299566,1270
bitrate,Gold,1612299566,14874240
packetcount,S2,1612299567,800
bitrate,S2,1612299567,9228800
packetcount,Bronze,1612299567,1251
bitrate,Bronze,1612299567,14651712
packetcount,S1,1612299567,797
bitrate,S1,1612299567,9194192
bitrate,Gold,1612299567,16900416
packetcount,Gold,1612299567,1443
packetcount,S2,1612299568,804
bitrate,S2,1612299568,9274944
packetcount,Gold,1612299568,1493
bitrate,S1,1612299568,9240336
packetcount,S1,1612299568,801
bitrate,Gold,1612299568,17486016
packetcount,Bronze,1612299568,1191
bitrate,Bronze,1612299568,13948992
packetcount,Bronze,1612299569,872
bitrate,Bronze,1612299569,10212864
bitrate,S2,1612299569,9240336
packetcount,S2,1612299569,801
packetcount,S1,1612299569,795
bitrate,S1,1612299569,9171120
bitrate,Gold,1612299569,21327552
packetcount,Gold,1612299569,1821
bitrate,Gold,1612299570,20226624
packetcount,S2,1612299570,803
packetcount,Gold,1612299570,1727
bitrate,S2,1612299570,9263408
packetcount,Bronze,1612299570,957
packetcount,S1,1612299570,802
bitrate,Bronze,1612299570,11208384
bitrate,S1,1612299570,9251872
packetcount,S2,1612299571,800
bitrate,S2,1612299571,9228800
packetcount,Bronze,1612299571,1327
bitrate,Bronze,1612299571,15541824
bitrate,S1,1612299571,9194192
packetcount,S1,1612299571,797
packetcount,Gold,1612299571,1365
bitrate,Gold,1612299571,15986880
bitrate,S1,1612299572,9205728
bitrate,Bronze,1612299572,16607616
packetcount,Bronze,1612299572,1418
packetcount,S2,1612299572,803
bitrate,S2,1612299572,9263408
packetcount,Gold,1612299572,1271
bitrate,Gold,1612299572,14885952
packetcount,S1,1612299572,798
packetcount,Bronze,1612299573,1541
packetcount,S2,1612299573,801
bitrate,Bronze,1612299573,18048192
bitrate,S2,1612299573,9240336
packetcount,S1,1612299573,797
packetcount,Gold,1612299573,1150
bitrate,Gold,1612299573,13468800
bitrate,S1,1612299573,9194192
bitrate,Gold,1612299574,19043712
packetcount,Gold,1612299574,1626
packetcount,S2,1612299574,801
bitrate,S2,1612299574,9240336
packetcount,S1,1612299574,799
bitrate,S1,1612299574,9217264
bitrate,Bronze,1612299574,12449856
packetcount,Bronze,1612299574,1063
bitrate,Gold,1612299575,17685120
bitrate,S2,1612299575,9240336
packetcount,S2,1612299575,801
packetcount,S1,1612299575,796
packetcount,Gold,1612299575,1510
bitrate,S1,1612299575,9182656
packetcount,Bronze,1612299575,1182
bitrate,Bronze,1612299575,13843584
bitrate,Gold,1612299576,15858048
packetcount,S2,1612299576,804
packetcount,Gold,1612299576,1354
bitrate,S2,1612299576,9274944
bitrate,S1,1612299576,9228800
packetcount,S1,1612299576,800
bitrate,Bronze,1612299576,15588672
packetcount,Bronze,1612299576,1331
packetcount,S1,1612299577,797
packetcount,Bronze,1612299577,1370
packetcount,S2,1612299577,804
bitrate,S2,1612299577,9274944
bitrate,Bronze,1612299577,16045440
bitrate,S1,1612299577,9194192
packetcount,Gold,1612299577,1318
bitrate,Gold,1612299577,15436416
packetcount,Gold,1612299578,1443
packetcount,S1,1612299578,801
bitrate,S1,1612299578,9240336
bitrate,Gold,1612299578,16900416
packetcount,S2,1612299578,802
bitrate,S2,1612299578,9251872
packetcount,Bronze,1612299578,1244
bitrate,Bronze,1612299578,14569728
packetcount,Gold,1612299579,1677
bitrate,Gold,1612299579,19641024
packetcount,S2,1612299579,800
bitrate,S2,1612299579,9228800
packetcount,S1,1612299579,800
bitrate,S1,1612299579,9228800
packetcount,Bronze,1612299579,1012
bitrate,Bronze,1612299579,11852544
packetcount,Bronze,1612299580,1274
packetcount,S2,1612299580,801
packetcount,S1,1612299580,801
bitrate,S1,1612299580,9240336
packetcount,Gold,1612299580,1413
bitrate,Bronze,1612299580,14921088
bitrate,Gold,1612299580,16549056
bitrate,S2,1612299580,9240336
packetcount,Bronze,1612299581,1255
bitrate,Bronze,1612299581,14698560
bitrate,Gold,1612299581,16947264
packetcount,Gold,1612299581,1447
packetcount,S2,1612299581,799
bitrate,S2,1612299581,9217264
packetcount,S1,1612299581,788
bitrate,S1,1612299581,9090368
packetcount,Bronze,1612299582,1361
packetcount,Gold,1612299582,1329
packetcount,S1,1612299582,797
bitrate,Gold,1612299582,15565248
bitrate,S1,1612299582,9194192
bitrate,Bronze,1612299582,15940032
packetcount,S2,1612299582,802
bitrate,S2,1612299582,9251872
packetcount,S2,1612299583,799
bitrate,S1,1612299583,9182656
bitrate,S2,1612299583,9217264
packetcount,S1,1612299583,796
packetcount,Bronze,1612299583,1245
bitrate,Bronze,1612299583,14581440
packetcount,Gold,1612299583,1449
bitrate,Gold,1612299583,16970688
bitrate,Gold,1612299584,18879744
packetcount,Gold,1612299584,1612
packetcount,S2,1612299584,805
bitrate,S2,1612299584,9286480
packetcount,S1,1612299584,798
bitrate,S1,1612299584,9205728
bitrate,Bronze,1612299584,12590400
packetcount,Bronze,1612299584,1075
bitrate,S1,1612299585,9228800
bitrate,Gold,1612299585,18469824
packetcount,S1,1612299585,800
packetcount,Gold,1612299585,1577
packetcount,S2,1612299585,802
bitrate,S2,1612299585,9251872
packetcount,Bronze,1612299585,1108
bitrate,Bronze,1612299585,12976896
packetcount,S1,1612299586,797
packetcount,S2,1612299586,800
bitrate,S2,1612299586,9228800
bitrate,Gold,1612299586,21784320
packetcount,Gold,1612299586,1860
bitrate,S1,1612299586,9194192
packetcount,Bronze,1612299586,834
bitrate,Bronze,1612299586,9767808
packetcount,S1,1612299587,801
bitrate,S1,1612299587,9240336
packetcount,Gold,1612299587,1952
packetcount,S2,1612299587,802
bitrate,Gold,1612299587,22861824
bitrate,S2,1612299587,9251872
packetcount,Bronze,1612299587,734
bitrate,Bronze,1612299587,8596608
packetcount,Gold,1612299588,2028
bitrate,Gold,1612299588,23751936
bitrate,S1,1612299588,9251872
packetcount,S1,1612299588,802
bitrate,S2,1612299588,9240336
packetcount,S2,1612299588,801
bitrate,Bronze,1612299588,7718208
packetcount,Bronze,1612299588,659
packetcount,S1,1612299589,810
packetcount,S2,1612299589,812
bitrate,S2,1612299589,9367232
bitrate,Gold,1612299589,24618624
bitrate,S1,1612299589,9344160
packetcount,Gold,1612299589,2102
packetcount,Bronze,1612299589,565
bitrate,Bronze,1612299589,6617280
packetcount,Gold,1612299590,2229
packetcount,S2,1612299590,797
bitrate,S2,1612299590,9194192
bitrate,Gold,1612299590,26106048
bitrate,S1,1612299590,9182656
packetcount,S1,1612299590,796
bitrate,Bronze,1612299590,5469504
packetcount,Bronze,1612299590,467
bitrate,Gold,1612299591,26094336
packetcount,Gold,1612299591,2228
packetcount,S1,1612299591,796
packetcount,S2,1612299591,799
bitrate,S1,1612299591,9182656
bitrate,S2,1612299591,9217264
bitrate,Bronze,1612299591,5457792
packetcount,Bronze,1612299591,466
bitrate,Gold,1612299592,25942080
packetcount,Bronze,1612299592,467
bitrate,Bronze,1612299592,5469504
packetcount,S1,1612299592,804
packetcount,Gold,1612299592,2215
bitrate,S1,1612299592,9274944
packetcount,S2,1612299592,803
bitrate,S2,1612299592,9263408
packetcount,Gold,1612299593,2193
packetcount,Bronze,1612299593,497
bitrate,Bronze,1612299593,5820864
bitrate,S2,1612299593,9251872
bitrate,Gold,1612299593,25683552
packetcount,S2,1612299593,802
packetcount,S1,1612299593,798
bitrate,S1,1612299593,9205728
packetcount,Bronze,1612299594,469
bitrate,Bronze,1612299594,5492928
packetcount,S2,1612299594,802
packetcount,Gold,1612299594,2215
packetcount,S1,1612299594,803
bitrate,S2,1612299594,9251872
bitrate,S1,1612299594,9263408
bitrate,Gold,1612299594,25942080
bitrate,Gold,1612299595,25625856
packetcount,Gold,1612299595,2188
bitrate,S2,1612299595,9286480
packetcount,S2,1612299595,805
packetcount,S1,1612299595,801
bitrate,S1,1612299595,9240336
packetcount,Bronze,1612299595,495
bitrate,Bronze,1612299595,5797440
packetcount,Gold,1612299596,2176
packetcount,Bronze,1612299596,489
bitrate,Bronze,1612299596,5727168
bitrate,Gold,1612299596,25485312
packetcount,S1,1612299596,812
bitrate,S1,1612299596,9367232
packetcount,S2,1612299596,812
bitrate,S2,1612299596,9367232
bitrate,Gold,1612299597,25450176
packetcount,Gold,1612299597,2173
packetcount,S1,1612299597,812
bitrate,S2,1612299597,9355696
bitrate,S1,1612299597,9367232
packetcount,S2,1612299597,811
packetcount,Bronze,1612299597,494
bitrate,Bronze,1612299597,5785728
packetcount,Gold,1612299598,2133
packetcount,S1,1612299598,803
bitrate,Gold,1612299598,24981696
bitrate,S1,1612299598,9263408
packetcount,S2,1612299598,803
packetcount,Bronze,1612299598,488
bitrate,Bronze,1612299598,5715456
bitrate,S2,1612299598,9263408
packetcount,S2,1612299599,790
packetcount,S1,1612299599,790
bitrate,Gold,1612299599,24232128
bitrate,S1,1612299599,9113440
bitrate,S2,1612299599,9113440
packetcount,Gold,1612299599,2069
packetcount,Bronze,1612299599,489
bitrate,Bronze,1612299599,5727168
bitrate,Gold,1612299600,25497024
packetcount,Bronze,1612299600,497
packetcount,Gold,1612299600,2177
packetcount,S1,1612299600,807
packetcount,S2,1612299600,808
bitrate,Bronze,1612299600,5820864
bitrate,S1,1612299600,9309552
bitrate,S2,1612299600,9321088
bitrate,Gold,1612299601,24981696
packetcount,Gold,1612299601,2133
bitrate,S2,1612299601,9344160
bitrate,S1,1612299601,9344160
packetcount,S1,1612299601,810
packetcount,S2,1612299601,810
packetcount,Bronze,1612299601,479
bitrate,Bronze,1612299601,5610048
bitrate,S1,1612299602,9194192
packetcount,S1,1612299602,797
packetcount,Bronze,1612299602,503
bitrate,Gold,1612299602,25145664
packetcount,Gold,1612299602,2147
bitrate,Bronze,1612299602,5891136
packetcount,S2,1612299602,797
bitrate,S2,1612299602,9194192
bitrate,Gold,1612299603,25145664
packetcount,Bronze,1612299603,468
packetcount,Gold,1612299603,2147
packetcount,S2,1612299603,806
bitrate,S2,1612299603,9298016
bitrate,Bronze,1612299603,5481216
packetcount,S1,1612299603,806
bitrate,S1,1612299603,9298016
packetcount,S2,1612299604,805
bitrate,S2,1612299604,9286480
packetcount,Gold,1612299604,2123
bitrate,Gold,1612299604,24864576
packetcount,S1,1612299604,805
bitrate,S1,1612299604,9286480
packetcount,Bronze,1612299604,516
bitrate,Bronze,1612299604,6043392
packetcount,Gold,1612299605,1981
bitrate,Gold,1612299605,23201472
bitrate,S1,1612299605,9136512
packetcount,S1,1612299605,792
packetcount,S2,1612299605,791
bitrate,Bronze,1612299605,5703744
bitrate,S2,1612299605,9124976
packetcount,Bronze,1612299605,487
bitrate,Gold,1612299606,25930368
packetcount,S2,1612299606,800
packetcount,S1,1612299606,799
packetcount,Gold,1612299606,2214
bitrate,S1,1612299606,9217264
bitrate,S2,1612299606,9228800
packetcount,Bronze,1612299606,478
bitrate,Bronze,1612299606,5598336
packetcount,Gold,1612299607,2172
bitrate,S2,1612299607,9274944
bitrate,Gold,1612299607,25438464
packetcount,S2,1612299607,804
packetcount,S1,1612299607,805
bitrate,S1,1612299607,9286480
packetcount,Bronze,1612299607,507
bitrate,Bronze,1612299607,5937984
bitrate,Bronze,1612299608,5809152
packetcount,S1,1612299608,812
bitrate,S1,1612299608,9367232
bitrate,S2,1612299608,9367232
packetcount,S2,1612299608,812
packetcount,Gold,1612299608,2171
bitrate,Gold,1612299608,25426752
packetcount,Bronze,1612299608,496
packetcount,Gold,1612299609,2138
bitrate,Bronze,1612299609,5785728
bitrate,Gold,1612299609,25040256
packetcount,S2,1612299609,804
packetcount,Bronze,1612299609,494
bitrate,S2,1612299609,9274944
packetcount,S1,1612299609,803
bitrate,S1,1612299609,9263408
packetcount,Gold,1612299610,1999
packetcount,Bronze,1612299610,476
packetcount,S1,1612299610,793
bitrate,Bronze,1612299610,5574912
bitrate,S1,1612299610,9148048
packetcount,S2,1612299610,792
bitrate,S2,1612299610,9136512
bitrate,Gold,1612299610,23412288
packetcount,Bronze,1612299611,498
packetcount,Gold,1612299611,2197
packetcount,S2,1612299611,798
bitrate,Bronze,1612299611,5832576
bitrate,Gold,1612299611,25731264
bitrate,S1,1612299611,9205728
packetcount,S1,1612299611,798
bitrate,S2,1612299611,9205728
packetcount,Gold,1612299612,2172
packetcount,S2,1612299612,809
bitrate,S2,1612299612,9332624
bitrate,Gold,1612299612,25438464
packetcount,S1,1612299612,809
bitrate,S1,1612299612,9332624
packetcount,Bronze,1612299612,499
bitrate,Bronze,1612299612,5844288
bitrate,Gold,1612299613,25391616
bitrate,S1,1612299613,9355696
packetcount,S1,1612299613,811
packetcount,Gold,1612299613,2168
packetcount,S2,1612299613,811
bitrate,S2,1612299613,9355696
packetcount,Bronze,1612299613,500
bitrate,Bronze,1612299613,5856000
packetcount,Gold,1612299614,2142
bitrate,Gold,1612299614,25087104
packetcount,S2,1612299614,804
bitrate,S2,1612299614,9274944
packetcount,S1,1612299614,804
bitrate,S1,1612299614,9274944
bitrate,Bronze,1612299614,5715456
packetcount,Bronze,1612299614,488
packetcount,Gold,1612299615,2128
bitrate,S2,1612299615,9263408
packetcount,S2,1612299615,803
bitrate,Gold,1612299615,24923136
packetcount,S1,1612299615,803
bitrate,S1,1612299615,9263408
packetcount,Bronze,1612299615,496
bitrate,Bronze,1612299615,5809152
packetcount,Gold,1612299616,2098
bitrate,Gold,1612299616,24571776
bitrate,S2,1612299616,9251872
packetcount,S2,1612299616,802
packetcount,S1,1612299616,802
bitrate,S1,1612299616,9251872
packetcount,Bronze,1612299616,493
bitrate,Bronze,1612299616,5774016
packetcount,Gold,1612299617,2142
bitrate,Gold,1612299617,25087104
packetcount,S1,1612299617,800
bitrate,S2,1612299617,9240336
packetcount,S2,1612299617,801
bitrate,S1,1612299617,9228800
packetcount,Bronze,1612299617,455
bitrate,Bronze,1612299617,5328960
packetcount,Gold,1612299618,2162
bitrate,Gold,1612299618,25321344
packetcount,S1,1612299618,805
bitrate,S1,1612299618,9286480
packetcount,S2,1612299618,804
bitrate,Bronze,1612299618,6066816
bitrate,S2,1612299618,9274944
packetcount,Bronze,1612299618,518
bitrate,Gold,1612299619,24911424
packetcount,Gold,1612299619,2127
packetcount,Bronze,1612299619,500
bitrate,S2,1612299619,9228800
bitrate,Bronze,1612299619,5856000
bitrate,S1,1612299619,9228800
packetcount,S2,1612299619,800
packetcount,S1,1612299619,800
packetcount,S1,1612299620,801
packetcount,S2,1612299620,801
packetcount,Gold,1612299620,2112
bitrate,Gold,1612299620,24735744
bitrate,S2,1612299620,9240336
bitrate,S1,1612299620,9240336
bitrate,Bronze,1612299620,5785728
packetcount,Bronze,1612299620,494
packetcount,S2,1612299621,800
bitrate,Bronze,1612299621,5738880
bitrate,S2,1612299621,9228800
packetcount,S1,1612299621,800
bitrate,S1,1612299621,9228800
packetcount,Bronze,1612299621,490
bitrate,Gold,1612299621,24864576
packetcount,Gold,1612299621,2123
packetcount,S1,1612299622,808
packetcount,S2,1612299622,809
bitrate,S2,1612299622,9332624
packetcount,Gold,1612299622,2163
bitrate,Gold,1612299622,25333056
bitrate,S1,1612299622,9321088
bitrate,Bronze,1612299622,5504640
packetcount,Bronze,1612299622,470
packetcount,S2,1612299623,796
bitrate,S2,1612299623,9182656
bitrate,S1,1612299623,9194192
packetcount,Gold,1612299623,2114
packetcount,S1,1612299623,797
bitrate,Gold,1612299623,24759168
packetcount,Bronze,1612299623,514
bitrate,Bronze,1612299623,6019968
packetcount,Bronze,1612299624,440
packetcount,S1,1612299624,810
bitrate,S1,1612299624,9344160
bitrate,S2,1612299624,9344160
bitrate,Bronze,1612299624,5153280
packetcount,S2,1612299624,810
packetcount,Gold,1612299624,2166
bitrate,Gold,1612299624,25368192
packetcount,S1,1612299625,790
packetcount,Bronze,1612299625,511
bitrate,Bronze,1612299625,5984832
bitrate,Gold,1612299625,23318592
bitrate,S1,1612299625,9113440
packetcount,Gold,1612299625,1991
bitrate,S2,1612299625,9113440
packetcount,S2,1612299625,790
packetcount,Gold,1612299626,2178
bitrate,Gold,1612299626,25508736
bitrate,S2,1612299626,9194192
packetcount,S2,1612299626,797
packetcount,Bronze,1612299626,517
packetcount,S1,1612299626,797
bitrate,S1,1612299626,9194192
bitrate,Bronze,1612299626,6055104
bitrate,Gold,1612299627,25485312
packetcount,Gold,1612299627,2176
packetcount,S1,1612299627,809
bitrate,S2,1612299627,9332624
packetcount,S2,1612299627,809
bitrate,S1,1612299627,9332624
packetcount,Bronze,1612299627,496
bitrate,Bronze,1612299627,5809152
packetcount,Bronze,1612299628,497
bitrate,S1,1612299628,9344160
packetcount,S2,1612299628,811
bitrate,S2,1612299628,9355696
packetcount,S1,1612299628,810
bitrate,Bronze,1612299628,5820864
bitrate,Gold,1612299628,25426752
packetcount,Gold,1612299628,2171
packetcount,S2,1612299629,806
packetcount,S1,1612299629,806
bitrate,S1,1612299629,9298016
bitrate,S2,1612299629,9298016
bitrate,Gold,1612299629,25169088
packetcount,Gold,1612299629,2149
packetcount,Bronze,1612299629,463
bitrate,Bronze,1612299629,5422656
packetcount,Gold,1612299630,2120
bitrate,Gold,1612299630,24829440
packetcount,S2,1612299630,800
bitrate,S2,1612299630,9228800
bitrate,Bronze,1612299630,6137088
packetcount,Bronze,1612299630,524
bitrate,S1,1612299630,9240336
packetcount,S1,1612299630,801
packetcount,S1,1612299631,793
bitrate,S2,1612299631,9148048
packetcount,S2,1612299631,793
bitrate,S1,1612299631,9148048
bitrate,Gold,1612299631,23084352
packetcount,Gold,1612299631,1971
packetcount,Bronze,1612299631,478
bitrate,Bronze,1612299631,5598336
packetcount,Bronze,1612299632,481
bitrate,Bronze,1612299632,5633472
bitrate,S1,1612299632,9101904
packetcount,S1,1612299632,789
packetcount,S2,1612299632,790
bitrate,S2,1612299632,9113440
packetcount,Gold,1612299632,2229
bitrate,Gold,1612299632,26106048
packetcount,Gold,1612299633,2152
bitrate,Gold,1612299633,25204224
bitrate,S2,1612299633,9390304
packetcount,S2,1612299633,814
packetcount,S1,1612299633,814
bitrate,S1,1612299633,9390304
packetcount,Bronze,1612299633,510
bitrate,Bronze,1612299633,5973120
packetcount,S2,1612299634,809
bitrate,Gold,1612299634,25450176
packetcount,Gold,1612299634,2173
bitrate,S2,1612299634,9332624
packetcount,Bronze,1612299634,498
packetcount,S1,1612299634,809
bitrate,Bronze,1612299634,5832576
bitrate,S1,1612299634,9332624
bitrate,Gold,1612299635,25051968
packetcount,S2,1612299635,808
bitrate,S2,1612299635,9321088
packetcount,S1,1612299635,808
bitrate,S1,1612299635,9321088
packetcount,Gold,1612299635,2139
packetcount,Bronze,1612299635,467
bitrate,Bronze,1612299635,5469504
packetcount,Gold,1612299636,1982
packetcount,S2,1612299636,791
bitrate,Gold,1612299636,23213184
bitrate,S2,1612299636,9124976
bitrate,S1,1612299636,9113440
packetcount,S1,1612299636,790
packetcount,Bronze,1612299636,511
bitrate,Bronze,1612299636,5984832
packetcount,Bronze,1612299637,472
bitrate,Gold,1612299637,26082624
bitrate,Bronze,1612299637,5528064
packetcount,S2,1612299637,794
bitrate,S2,1612299637,9159584
packetcount,Gold,1612299637,2227
bitrate,S1,1612299637,9171120
packetcount,S1,1612299637,795
bitrate,Gold,1612299638,25227648
packetcount,Gold,1612299638,2154
packetcount,S2,1612299638,813
bitrate,S2,1612299638,9378768
bitrate,Bronze,1612299638,5984832
packetcount,S1,1612299638,813
bitrate,S1,1612299638,9378768
packetcount,Bronze,1612299638,511
bitrate,Gold,1612299639,25426752
packetcount,Gold,1612299639,2171
bitrate,S2,1612299639,9332624
packetcount,S2,1612299639,809
bitrate,S1,1612299639,9332624
packetcount,S1,1612299639,809
bitrate,Bronze,1612299639,5867712
packetcount,Bronze,1612299639,501
packetcount,S2,1612299640,792
packetcount,S1,1612299640,792
bitrate,S1,1612299640,9136512
packetcount,Bronze,1612299640,412
bitrate,S2,1612299640,9136512
packetcount,Gold,1612299640,2064
bitrate,Gold,1612299640,24173568
bitrate,Bronze,1612299640,4825344
packetcount,S1,1612299641,800
bitrate,S1,1612299641,9228800
bitrate,S2,1612299641,9228800
packetcount,S2,1612299641,800
packetcount,Gold,1612299641,2135
bitrate,Gold,1612299641,25005120
packetcount,Bronze,1612299641,557
bitrate,Bronze,1612299641,6523584
packetcount,Gold,1612299642,2165
bitrate,Gold,1612299642,25356480
bitrate,S1,1612299642,9355696
packetcount,S1,1612299642,811
packetcount,S2,1612299642,811
bitrate,S2,1612299642,9355696
packetcount,Bronze,1612299642,502
bitrate,Bronze,1612299642,5879424
packetcount,S2,1612299643,810
packetcount,S1,1612299643,810
bitrate,S1,1612299643,9344160
packetcount,Gold,1612299643,2175
bitrate,Gold,1612299643,25473600
bitrate,S2,1612299643,9344160
bitrate,Bronze,1612299643,5785728
packetcount,Bronze,1612299643,494
packetcount,Gold,1612299644,2122
bitrate,S2,1612299644,9171120
packetcount,S1,1612299644,795
bitrate,S1,1612299644,9171120
bitrate,Gold,1612299644,24852864
packetcount,S2,1612299644,795
packetcount,Bronze,1612299644,487
bitrate,Bronze,1612299644,5703744
packetcount,Gold,1612299645,2144
packetcount,S2,1612299645,811
packetcount,S1,1612299645,811
bitrate,S2,1612299645,9355696
bitrate,Gold,1612299645,25110528
bitrate,S1,1612299645,9355696
packetcount,Bronze,1612299645,422
bitrate,Bronze,1612299645,4942464
packetcount,Gold,1612299646,2116
packetcount,S1,1612299646,795
bitrate,S1,1612299646,9171120
bitrate,Gold,1612299646,24782592
packetcount,S2,1612299646,795
bitrate,S2,1612299646,9171120
bitrate,Bronze,1612299646,6687552
packetcount,Bronze,1612299646,571
bitrate,S1,1612299647,9274944
packetcount,S1,1612299647,804
bitrate,S2,1612299647,9274944
packetcount,S2,1612299647,804
packetcount,Gold,1612299647,2140
bitrate,Gold,1612299647,25063680
packetcount,Bronze,1612299647,490
bitrate,Bronze,1612299647,5738880
packetcount,Bronze,1612299648,455
bitrate,Bronze,1612299648,5328960
bitrate,S1,1612299648,9332624
packetcount,S1,1612299648,809
packetcount,S2,1612299648,809
packetcount,Gold,1612299648,2156
bitrate,S2,1612299648,9332624
bitrate,Gold,1612299648,25251072
bitrate,S1,1612299649,9251872
packetcount,S1,1612299649,802
packetcount,Gold,1612299649,2136
bitrate,Gold,1612299649,25016832
packetcount,S2,1612299649,802
bitrate,S2,1612299649,9251872
bitrate,Bronze,1612299649,5375808
packetcount,Bronze,1612299649,459
packetcount,S2,1612299650,803
bitrate,S2,1612299650,9263408
bitrate,Gold,1612299650,24981696
packetcount,Gold,1612299650,2133
bitrate,S1,1612299650,9251872
packetcount,S1,1612299650,802
packetcount,Bronze,1612299650,513
bitrate,Bronze,1612299650,6008256
bitrate,Gold,1612299651,24747456
packetcount,Gold,1612299651,2113
packetcount,S1,1612299651,803
packetcount,S2,1612299651,802
bitrate,S1,1612299651,9263408
bitrate,S2,1612299651,9251872
packetcount,Bronze,1612299651,490
bitrate,Bronze,1612299651,5738880
packetcount,S1,1612299652,797
packetcount,Bronze,1612299652,545
bitrate,Bronze,1612299652,6383040
bitrate,S1,1612299652,9194192
bitrate,Gold,1612299652,24969984
packetcount,S2,1612299652,798
bitrate,S2,1612299652,9205728
packetcount,Gold,1612299652,2132
bitrate,S1,1612299653,9321088
packetcount,S1,1612299653,808
packetcount,Gold,1612299653,2152
bitrate,Gold,1612299653,25204224
packetcount,S2,1612299653,806
bitrate,S2,1612299653,9298016
packetcount,Bronze,1612299653,473
bitrate,Bronze,1612299653,5539776
packetcount,S2,1612299654,798
packetcount,S1,1612299654,797
bitrate,S1,1612299654,9194192
packetcount,Gold,1612299654,2111
bitrate,Gold,1612299654,24724032
bitrate,S2,1612299654,9205728
packetcount,Bronze,1612299654,511
bitrate,Bronze,1612299654,5984832
packetcount,S2,1612299655,805
bitrate,Gold,1612299655,25051968
packetcount,Gold,1612299655,2139
bitrate,S2,1612299655,9286480
packetcount,S1,1612299655,805
bitrate,S1,1612299655,9286480
bitrate,Bronze,1612299655,5785728
packetcount,Bronze,1612299655,494
packetcount,S2,1612299656,802
bitrate,S2,1612299656,9251872
packetcount,S1,1612299656,801
bitrate,S1,1612299656,9240336
packetcount,Gold,1612299656,2138
bitrate,Gold,1612299656,25040256
bitrate,Bronze,1612299656,5715456
packetcount,Bronze,1612299656,488
packetcount,Gold,1612299657,2120
bitrate,Gold,1612299657,24829440
bitrate,S2,1612299657,9228800
packetcount,S2,1612299657,800
packetcount,Bronze,1612299657,491
