datatype,flow,timestamp,value,time_offset
bitrate,S1,1612299729,9309552,485
packetcount,S1,1612299729,807,485
bitrate,S2,1612299729,9321088,485
bitrate,Gold,1612299729,25028544,485
bitrate,Bronze,1612299729,5727168,485
packetcount,Bronze,1612299729,489,485
packetcount,Gold,1612299730,2121,486
bitrate,Gold,1612299730,24841152,486
packetcount,S1,1612299730,799,486
packetcount,S2,1612299730,799,486
bitrate,S1,1612299730,9217264,486
bitrate,S2,1612299730,9217264,486
bitrate,Bronze,1612299730,5563200,486
packetcount,Bronze,1612299730,475,486
bitrate,Gold,1612299731,25461888,487
packetcount,Gold,1612299731,2174,487
packetcount,S2,1612299731,805,487
packetcount,S1,1612299731,806,487
bitrate,S2,1612299731,9286480,487
bitrate,S1,1612299731,9298016,487
bitrate,Bronze,1612299731,5949696,487
packetcount,Bronze,1612299731,508,487
bitrate,Gold,1612299732,24747456,488
packetcount,Bronze,1612299732,495,488
bitrate,S1,1612299732,9240336,488
packetcount,S1,1612299732,801,488
packetcount,Gold,1612299732,2113,488
packetcount,S2,1612299732,801,488
bitrate,Bronze,1612299732,5797440,488
bitrate,S2,1612299732,9240336,488
packetcount,Gold,1612299733,2154,489
bitrate,Gold,1612299733,25227648,489
bitrate,S1,1612299733,9286480,489
bitrate,S2,1612299733,9298016,489
packetcount,S1,1612299733,805,489
packetcount,S2,1612299733,806,489
packetcount,Bronze,1612299733,499,489
bitrate,Bronze,1612299733,5844288,489
packetcount,S2,1612299734,792,490
packetcount,S1,1612299734,793,490
bitrate,S1,1612299734,9148048,490
bitrate,Gold,1612299734,22709568,490
packetcount,Gold,1612299734,1939,490
bitrate,S2,1612299734,9136512,490
packetcount,Bronze,1612299734,482,490
bitrate,Bronze,1612299734,5645184,490
bitrate,S2,1612299735,9182656,491
packetcount,Gold,1612299735,2210,491
bitrate,S1,1612299735,9171120,491
packetcount,S2,1612299735,796,491
packetcount,S1,1612299735,795,491
bitrate,Gold,1612299735,25883520,491
packetcount,Bronze,1612299735,487,491
bitrate,Bronze,1612299735,5703744,491
packetcount,Gold,1612299736,2187,492
packetcount,S2,1612299736,805,492
bitrate,S2,1612299736,9286480,492
bitrate,Gold,1612299736,25614144,492
bitrate,S1,1612299736,9274944,492
packetcount,S1,1612299736,804,492
bitrate,Bronze,1612299736,5785728,492
packetcount,Bronze,1612299736,494,492
packetcount,S1,1612299737,811,493
bitrate,S1,1612299737,9355696,493
bitrate,Gold,1612299737,25415040,493
packetcount,Gold,1612299737,2170,493
packetcount,S2,1612299737,810,493
bitrate,S2,1612299737,9344160,493
packetcount,Bronze,1612299737,499,493
bitrate,Bronze,1612299737,5844288,493
bitrate,Gold,1612299738,25227648,494
packetcount,Gold,1612299738,2154,494
packetcount,S2,1612299738,811,494
bitrate,S2,1612299738,9355696,494
packetcount,S1,1612299738,811,494
bitrate,S1,1612299738,9355696,494
packetcount,Bronze,1612299738,501,494
bitrate,Bronze,1612299738,5867712,494
bitrate,Gold,1612299739,25040256,495
packetcount,Gold,1612299739,2138,495
packetcount,S2,1612299739,801,495
bitrate,S2,1612299739,9240336,495
packetcount,Bronze,1612299739,485,495
bitrate,Bronze,1612299739,5680320,495
packetcount,S1,1612299739,801,495
bitrate,S1,1612299739,9240336,495
packetcount,Gold,1612299740,2130,496
packetcount,S2,1612299740,804,496
packetcount,S1,1612299740,804,496
bitrate,S2,1612299740,9274944,496
bitrate,S1,1612299740,9274944,496
bitrate,Gold,1612299740,24946560,496
packetcount,Bronze,1612299740,498,496
bitrate,Bronze,1612299740,5832576,496
packetcount,S2,1612299741,802,497
packetcount,Gold,1612299741,2141,497
bitrate,S2,1612299741,9251872,497
bitrate,Gold,1612299741,25075392,497
packetcount,S1,1612299741,801,497
bitrate,S1,1612299741,9240336,497
packetcount,Bronze,1612299741,476,497
bitrate,Bronze,1612299741,5574912,497
bitrate,Bronze,1612299742,5879424,498
bitrate,Gold,1612299742,24829440,498
packetcount,Gold,1612299742,2120,498
packetcount,Bronze,1612299742,502,498
packetcount,S2,1612299742,800,498
bitrate,S2,1612299742,9228800,498
bitrate,S1,1612299742,9240336,498
packetcount,S1,1612299742,801,498
packetcount,S1,1612299743,801,499
bitrate,S1,1612299743,9240336,499
bitrate,Gold,1612299743,24946560,499
packetcount,Gold,1612299743,2130,499
packetcount,S2,1612299743,801,499
bitrate,S2,1612299743,9240336,499
packetcount,Bronze,1612299743,495,499
bitrate,Bronze,1612299743,5797440,499
packetcount,S1,1612299744,799,500
bitrate,Gold,1612299744,24829440,500
bitrate,S1,1612299744,9217264,500
packetcount,Gold,1612299744,2120,500
packetcount,S2,1612299744,800,500
bitrate,S2,1612299744,9228800,500
packetcount,Bronze,1612299744,488,500
bitrate,Bronze,1612299744,5715456,500
packetcount,S2,1612299745,810,501
packetcount,Gold,1612299745,2162,501
bitrate,Gold,1612299745,25321344,501
bitrate,S2,1612299745,9344160,501
packetcount,S1,1612299745,811,501
bitrate,S1,1612299745,9355696,501
packetcount,Bronze,1612299745,456,501
bitrate,Bronze,1612299745,5340672,501
bitrate,Gold,1612299746,24899712,502
bitrate,S1,1612299746,9217264,502
packetcount,S1,1612299746,799,502
packetcount,Gold,1612299746,2126,502
packetcount,S2,1612299746,799,502
bitrate,S2,1612299746,9217264,502
packetcount,Bronze,1612299746,528,502
bitrate,Bronze,1612299746,6183936,502
bitrate,S2,1612299747,9251872,503
packetcount,S2,1612299747,802,503
packetcount,S1,1612299747,801,503
bitrate,S1,1612299747,9240336,503
bitrate,Gold,1612299747,24958272,503
packetcount,Gold,1612299747,2131,503
packetcount,Bronze,1612299747,496,503
bitrate,Bronze,1612299747,5809152,503
packetcount,S1,1612299748,795,504
packetcount,S2,1612299748,795,504
bitrate,S2,1612299748,9171120,504
bitrate,Gold,1612299748,23060928,504
packetcount,Bronze,1612299748,483,504
packetcount,Gold,1612299748,1969,504
bitrate,Bronze,1612299748,5656896,504
bitrate,S1,1612299748,9171120,504
packetcount,S1,1612299749,793,505
bitrate,S1,1612299749,9148048,505
packetcount,Gold,1612299749,2237,505
bitrate,Gold,1612299749,26199744,505
bitrate,Bronze,1612299749,5481216,505
packetcount,S2,1612299749,792,505
packetcount,Bronze,1612299749,468,505
bitrate,S2,1612299749,9136512,505
packetcount,Gold,1612299750,2147,506
packetcount,S1,1612299750,812,506
bitrate,S1,1612299750,9367232,506
bitrate,Gold,1612299750,25145664,506
packetcount,S2,1612299750,813,506
bitrate,S2,1612299750,9378768,506
packetcount,Bronze,1612299750,517,506
bitrate,Bronze,1612299750,6055104,506
packetcount,S2,1612299751,809,507
packetcount,Gold,1612299751,2170,507
bitrate,S2,1612299751,9332624,507
packetcount,Bronze,1612299751,501,507
packetcount,S1,1612299751,810,507
bitrate,Bronze,1612299751,5867712,507
bitrate,S1,1612299751,9344160,507
bitrate,Gold,1612299751,25415040,507
packetcount,S2,1612299752,808,508
bitrate,S2,1612299752,9321088,508
packetcount,Gold,1612299752,2160,508
bitrate,Bronze,1612299752,5738880,508
bitrate,S1,1612299752,9309552,508
bitrate,Gold,1612299752,25297920,508
packetcount,S1,1612299752,807,508
packetcount,Bronze,1612299752,490,508
packetcount,S2,1612299753,802,509
bitrate,S2,1612299753,9251872,509
bitrate,Gold,1612299753,24958272,509
packetcount,Gold,1612299753,2131,509
packetcount,S1,1612299753,802,509
bitrate,S1,1612299753,9251872,509
packetcount,Bronze,1612299753,468,509
bitrate,Bronze,1612299753,5481216,509
packetcount,Bronze,1612299754,510,510
bitrate,Bronze,1612299754,5973120,510
bitrate,Gold,1612299754,24630336,510
packetcount,Gold,1612299754,2103,510
packetcount,S1,1612299754,795,510
bitrate,S1,1612299754,9171120,510
packetcount,S2,1612299754,795,510
bitrate,S2,1612299754,9171120,510
bitrate,Gold,1612299755,25344768,511
packetcount,Gold,1612299755,2164,511
packetcount,S2,1612299755,810,511
packetcount,S1,1612299755,811,511
bitrate,S2,1612299755,9344160,511
packetcount,Bronze,1612299755,504,511
bitrate,Bronze,1612299755,5902848,511
bitrate,S1,1612299755,9355696,511
packetcount,Bronze,1612299756,488,512
packetcount,S2,1612299756,801,512
bitrate,S2,1612299756,9240336,512
packetcount,Gold,1612299756,2130,512
packetcount,S1,1612299756,801,512
bitrate,Bronze,1612299756,5715456,512
bitrate,Gold,1612299756,24946560,512
bitrate,S1,1612299756,9240336,512
bitrate,Gold,1612299757,24864576,513
bitrate,S2,1612299757,9240336,513
packetcount,Gold,1612299757,2123,513
packetcount,S2,1612299757,801,513
packetcount,S1,1612299757,801,513
bitrate,S1,1612299757,9240336,513
packetcount,Bronze,1612299757,496,513
bitrate,Bronze,1612299757,5809152,513
packetcount,S2,1612299758,802,514
packetcount,Gold,1612299758,2131,514
packetcount,S1,1612299758,802,514
bitrate,Gold,1612299758,24958272,514
bitrate,S1,1612299758,9251872,514
bitrate,S2,1612299758,9251872,514
packetcount,Bronze,1612299758,491,514
bitrate,Bronze,1612299758,5750592,514
packetcount,S1,1612299759,803,515
packetcount,Gold,1612299759,2133,515
bitrate,S2,1612299759,9263408,515
bitrate,Gold,1612299759,24981696,515
packetcount,S2,1612299759,803,515
bitrate,S1,1612299759,9263408,515
packetcount,Bronze,1612299759,491,515
bitrate,Bronze,1612299759,5750592,515
bitrate,Gold,1612299760,24712320,516
bitrate,Bronze,1612299760,5633472,516
packetcount,S2,1612299760,804,516
packetcount,Bronze,1612299760,481,516
packetcount,Gold,1612299760,2110,516
bitrate,S2,1612299760,9274944,516
packetcount,S1,1612299760,804,516
bitrate,S1,1612299760,9274944,516
packetcount,S2,1612299761,805,517
packetcount,S1,1612299761,805,517
bitrate,S1,1612299761,9286480,517
packetcount,Gold,1612299761,2164,517
bitrate,Gold,1612299761,25344768,517
bitrate,S2,1612299761,9286480,517
packetcount,Bronze,1612299761,498,517
bitrate,Bronze,1612299761,5832576,517
packetcount,Gold,1612299762,2124,518
bitrate,S2,1612299762,9263408,518
bitrate,Gold,1612299762,24876288,518
packetcount,S2,1612299762,803,518
packetcount,S1,1612299762,803,518
bitrate,S1,1612299762,9263408,518
packetcount,Bronze,1612299762,449,518
bitrate,Bronze,1612299762,5258688,518
bitrate,Gold,1612299763,24888000,519
packetcount,S2,1612299763,797,519
bitrate,S2,1612299763,9194192,519
packetcount,S1,1612299763,796,519
bitrate,S1,1612299763,9182656,519
packetcount,Gold,1612299763,2125,519
packetcount,Bronze,1612299763,541,519
bitrate,Bronze,1612299763,6336192,519
packetcount,S2,1612299764,804,520
packetcount,Gold,1612299764,2146,520
bitrate,Gold,1612299764,25133952,520
bitrate,S2,1612299764,9274944,520
packetcount,S1,1612299764,805,520
bitrate,S1,1612299764,9286480,520
packetcount,Bronze,1612299764,489,520
bitrate,Bronze,1612299764,5727168,520
bitrate,Gold,1612299765,24817728,521
packetcount,Gold,1612299765,2119,521
packetcount,S1,1612299765,805,521
bitrate,S1,1612299765,9286480,521
packetcount,S2,1612299765,805,521
bitrate,S2,1612299765,9286480,521
packetcount,Bronze,1612299765,494,521
bitrate,Bronze,1612299765,5785728,521
bitrate,S1,1612299766,9240336,522
packetcount,S1,1612299766,801,522
bitrate,S2,1612299766,9240336,522
packetcount,S2,1612299766,801,522
packetcount,Bronze,1612299766,485,522
packetcount,Gold,1612299766,2122,522
bitrate,Bronze,1612299766,5680320,522
bitrate,Gold,1612299766,24852864,522
bitrate,Gold,1612299767,25274496,523
packetcount,Gold,1612299767,2158,523
packetcount,Bronze,1612299767,449,523
bitrate,Bronze,1612299767,5258688,523
packetcount,S2,1612299767,804,523
bitrate,S2,1612299767,9274944,523
packetcount,S1,1612299767,804,523
bitrate,S1,1612299767,9274944,523
packetcount,Gold,1612299768,2145,524
bitrate,Gold,1612299768,25122240,524
packetcount,S1,1612299768,802,524
bitrate,S1,1612299768,9251872,524
bitrate,S2,1612299768,9251872,524
packetcount,S2,1612299768,802,524
packetcount,Bronze,1612299768,540,524
bitrate,Bronze,1612299768,6324480,524
packetcount,Gold,1612299769,2117,525
bitrate,Gold,1612299769,24794304,525
packetcount,Bronze,1612299769,494,525
bitrate,Bronze,1612299769,5785728,525
packetcount,S2,1612299769,798,525
packetcount,S1,1612299769,798,525
bitrate,S2,1612299769,9205728,525
bitrate,S1,1612299769,9205728,525
packetcount,S1,1612299770,806,526
packetcount,Bronze,1612299770,491,526
packetcount,S2,1612299770,806,526
bitrate,S1,1612299770,9298016,526
bitrate,Bronze,1612299770,5750592,526
bitrate,S2,1612299770,9298016,526
bitrate,Gold,1612299770,24759168,526
packetcount,Gold,1612299770,2114,526
packetcount,S1,1612299771,798,527
bitrate,Gold,1612299771,25016832,527
bitrate,S1,1612299771,9205728,527
bitrate,S2,1612299771,9205728,527
packetcount,Gold,1612299771,2136,527
packetcount,S2,1612299771,798,527
packetcount,Bronze,1612299771,488,527
bitrate,Bronze,1612299771,5715456,527
bitrate,Gold,1612299772,24688896,528
packetcount,Gold,1612299772,2108,528
packetcount,S1,1612299772,810,528
bitrate,S2,1612299772,9355696,528
packetcount,S2,1612299772,811,528
bitrate,S1,1612299772,9344160,528
packetcount,Bronze,1612299772,494,528
bitrate,Bronze,1612299772,5785728,528
packetcount,S2,1612299773,798,529
packetcount,Bronze,1612299773,493,529
packetcount,S1,1612299773,799,529
bitrate,Gold,1612299773,25614144,529
bitrate,S2,1612299773,9205728,529
packetcount,Gold,1612299773,2187,529
bitrate,Bronze,1612299773,5774016,529
bitrate,S1,1612299773,9217264,529
packetcount,S2,1612299774,798,530
packetcount,Gold,1612299774,2108,530
packetcount,S1,1612299774,797,530
bitrate,S2,1612299774,9205728,530
bitrate,S1,1612299774,9194192,530
bitrate,Gold,1612299774,24688896,530
packetcount,Bronze,1612299774,492,530
bitrate,Bronze,1612299774,5762304,530
packetcount,S1,1612299775,812,531
bitrate,S2,1612299775,9355696,531
packetcount,Gold,1612299775,2163,531
packetcount,S2,1612299775,811,531
bitrate,S1,1612299775,9367232,531
bitrate,Gold,1612299775,25333056,531
packetcount,Bronze,1612299775,463,531
bitrate,Bronze,1612299775,5422656,531
bitrate,Gold,1612299776,24653760,532
packetcount,S2,1612299776,794,532
bitrate,S2,1612299776,9159584,532
packetcount,Gold,1612299776,2105,532
packetcount,Bronze,1612299776,519,532
packetcount,S1,1612299776,794,532
bitrate,S1,1612299776,9159584,532
bitrate,Bronze,1612299776,6078528,532
bitrate,S2,1612299777,9355696,533
packetcount,S1,1612299777,811,533
bitrate,S1,1612299777,9355696,533
packetcount,S2,1612299777,811,533
packetcount,Gold,1612299777,2144,533
bitrate,Gold,1612299777,25110528,533
packetcount,Bronze,1612299777,463,533
bitrate,Bronze,1612299777,5422656,533
bitrate,Gold,1612299778,25192512,534
packetcount,S1,1612299778,801,534
bitrate,S1,1612299778,9240336,534
packetcount,Gold,1612299778,2151,534
packetcount,S2,1612299778,801,534
bitrate,S2,1612299778,9240336,534
packetcount,Bronze,1612299778,531,534
bitrate,Bronze,1612299778,6219072,534
bitrate,S1,1612299779,9228800,535
packetcount,Gold,1612299779,2131,535
packetcount,S2,1612299779,800,535
bitrate,Gold,1612299779,24958272,535
bitrate,S2,1612299779,9228800,535
packetcount,S1,1612299779,800,535
packetcount,Bronze,1612299779,489,535
bitrate,Bronze,1612299779,5727168,535
bitrate,Gold,1612299780,24993408,536
packetcount,S2,1612299780,807,536
packetcount,Gold,1612299780,2134,536
bitrate,S2,1612299780,9309552,536
packetcount,S1,1612299780,807,536
bitrate,S1,1612299780,9309552,536
packetcount,Bronze,1612299780,493,536
bitrate,Bronze,1612299780,5774016,536
bitrate,S1,1612299781,9263408,537
packetcount,Gold,1612299781,2113,537
packetcount,S2,1612299781,803,537
bitrate,Bronze,1612299781,5809152,537
packetcount,Bronze,1612299781,496,537
packetcount,S1,1612299781,803,537
bitrate,Gold,1612299781,24747456,537
bitrate,S2,1612299781,9263408,537
bitrate,Gold,1612299782,23810496,538
packetcount,S1,1612299782,788,538
packetcount,Gold,1612299782,2033,538
bitrate,S1,1612299782,9090368,538
packetcount,S2,1612299782,789,538
bitrate,S2,1612299782,9101904,538
bitrate,Bronze,1612299782,5645184,538
packetcount,Bronze,1612299782,482,538
bitrate,S1,1612299783,9240336,539
packetcount,S1,1612299783,801,539
packetcount,S2,1612299783,801,539
bitrate,S2,1612299783,9240336,539
packetcount,Bronze,1612299783,488,539
bitrate,Bronze,1612299783,5715456,539
packetcount,Gold,1612299783,2200,539
bitrate,Gold,1612299783,25766400,539
bitrate,S1,1612299784,9332624,540
bitrate,S2,1612299784,9321088,540
packetcount,S1,1612299784,809,540
packetcount,S2,1612299784,808,540
packetcount,Gold,1612299784,2172,540
bitrate,Gold,1612299784,25438464,540
packetcount,Bronze,1612299784,499,540
bitrate,Bronze,1612299784,5844288,540
packetcount,Gold,1612299785,2101,541
packetcount,S2,1612299785,812,541
bitrate,S2,1612299785,9367232,541
bitrate,Gold,1612299785,24606912,541
packetcount,S1,1612299785,811,541
bitrate,S1,1612299785,9355696,541
packetcount,Bronze,1612299785,488,541
bitrate,Bronze,1612299785,5715456,541
packetcount,Gold,1612299786,2182,542
bitrate,S2,1612299786,9228800,542
bitrate,Gold,1612299786,25555584,542
packetcount,S1,1612299786,800,542
packetcount,S2,1612299786,800,542
bitrate,S1,1612299786,9228800,542
packetcount,Bronze,1612299786,499,542
bitrate,Bronze,1612299786,5844288,542
packetcount,S1,1612299787,798,543
packetcount,S2,1612299787,798,543
bitrate,S2,1612299787,9205728,543
bitrate,Gold,1612299787,24583488,543
packetcount,Gold,1612299787,2099,543
bitrate,S1,1612299787,9205728,543
packetcount,Bronze,1612299787,492,543
bitrate,Bronze,1612299787,5762304,543
packetcount,S1,1612299788,811,544
packetcount,Bronze,1612299788,474,544
bitrate,Bronze,1612299788,5551488,544
bitrate,S2,1612299788,9344160,544
bitrate,S1,1612299788,9355696,544
packetcount,S2,1612299788,810,544
bitrate,Gold,1612299788,25426752,544
packetcount,Gold,1612299788,2171,544
bitrate,S2,1612299789,9194192,545
packetcount,S1,1612299789,797,545
bitrate,S1,1612299789,9194192,545
packetcount,Bronze,1612299789,513,545
packetcount,S2,1612299789,797,545
bitrate,Bronze,1612299789,6008256,545
packetcount,Gold,1612299789,2125,545
bitrate,Gold,1612299789,24888000,545
packetcount,Bronze,1612299790,489,546
bitrate,Bronze,1612299790,5727168,546
packetcount,S2,1612299790,802,546
bitrate,S2,1612299790,9251872,546
packetcount,S1,1612299790,801,546
bitrate,S1,1612299790,9240336,546
packetcount,Gold,1612299790,2131,546
bitrate,Gold,1612299790,24958272,546
bitrate,Gold,1612299791,25075392,547
packetcount,S1,1612299791,805,547
bitrate,S1,1612299791,9286480,547
packetcount,Gold,1612299791,2141,547
packetcount,S2,1612299791,805,547
bitrate,S2,1612299791,9286480,547
packetcount,Bronze,1612299791,483,547
bitrate,Bronze,1612299791,5656896,547
packetcount,Bronze,1612299792,496,548
packetcount,S2,1612299792,797,548
bitrate,S2,1612299792,9194192,548
packetcount,Gold,1612299792,2111,548
packetcount,S1,1612299792,798,548
bitrate,Gold,1612299792,24724032,548
bitrate,S1,1612299792,9205728,548
bitrate,Bronze,1612299792,5809152,548
bitrate,Bronze,1612299793,5528064,549
packetcount,Gold,1612299793,2163,549
bitrate,S2,1612299793,9355696,549
packetcount,Bronze,1612299793,472,549
packetcount,S2,1612299793,811,549
bitrate,Gold,1612299793,25333056,549
packetcount,S1,1612299793,811,549
bitrate,S1,1612299793,9355696,549
bitrate,Gold,1612299794,24653760,550
bitrate,S2,1612299794,9194192,550
packetcount,Gold,1612299794,2105,550
packetcount,S2,1612299794,797,550
packetcount,S1,1612299794,797,550
packetcount,Bronze,1612299794,504,550
bitrate,Bronze,1612299794,5902848,550
bitrate,S1,1612299794,9194192,550
bitrate,Gold,1612299795,25145664,551
packetcount,S1,1612299795,809,551
packetcount,Gold,1612299795,2147,551
packetcount,S2,1612299795,809,551
bitrate,S1,1612299795,9332624,551
bitrate,S2,1612299795,9332624,551
bitrate,Bronze,1612299795,5516352,551
packetcount,Bronze,1612299795,471,551
packetcount,Gold,1612299796,2120,552
bitrate,Gold,1612299796,24829440,552
packetcount,S1,1612299796,802,552
bitrate,S1,1612299796,9251872,552
packetcount,S2,1612299796,802,552
bitrate,S2,1612299796,9251872,552
packetcount,Bronze,1612299796,527,552
bitrate,Bronze,1612299796,6172224,552
packetcount,S2,1612299797,801,553
bitrate,Bronze,1612299797,5738880,553
packetcount,Bronze,1612299797,490,553
bitrate,S1,1612299797,9240336,553
packetcount,S1,1612299797,801,553
bitrate,Gold,1612299797,25344768,553
packetcount,Gold,1612299797,2164,553
bitrate,S2,1612299797,9240336,553
packetcount,S2,1612299798,803,554
bitrate,S2,1612299798,9263408,554
packetcount,Bronze,1612299798,491,554
bitrate,Bronze,1612299798,5750592,554
bitrate,Gold,1612299798,24958272,554
packetcount,S1,1612299798,803,554
bitrate,S1,1612299798,9263408,554
packetcount,Gold,1612299798,2131,554
bitrate,Gold,1612299799,24958272,555
packetcount,Bronze,1612299799,490,555
packetcount,Gold,1612299799,2131,555
packetcount,S2,1612299799,801,555
packetcount,S1,1612299799,800,555
bitrate,Bronze,1612299799,5738880,555
bitrate,S2,1612299799,9240336,555
bitrate,S1,1612299799,9228800,555
bitrate,Gold,1612299800,24876288,556
packetcount,S2,1612299800,802,556
packetcount,S1,1612299800,802,556
bitrate,S2,1612299800,9251872,556
bitrate,S1,1612299800,9251872,556
packetcount,Gold,1612299800,2124,556
bitrate,Bronze,1612299800,5856000,556
packetcount,Bronze,1612299800,500,556
packetcount,S2,1612299801,799,557
packetcount,S1,1612299801,800,557
bitrate,S1,1612299801,9228800,557
bitrate,S2,1612299801,9217264,557
bitrate,Gold,1612299801,24864576,557
packetcount,Gold,1612299801,2123,557
bitrate,Bronze,1612299801,5715456,557
packetcount,Bronze,1612299801,488,557
packetcount,Bronze,1612299802,497,558
packetcount,Gold,1612299802,2142,558
bitrate,Gold,1612299802,25087104,558
bitrate,Bronze,1612299802,5820864,558
bitrate,S1,1612299802,9344160,558
packetcount,S2,1612299802,810,558
bitrate,S2,1612299802,9344160,558
packetcount,S1,1612299802,810,558
bitrate,Bronze,1612299803,5692032,559
bitrate,S1,1612299803,9240336,559
bitrate,Gold,1612299803,25204224,559
bitrate,S2,1612299803,9240336,559
packetcount,S1,1612299803,801,559
packetcount,Bronze,1612299803,486,559
packetcount,S2,1612299803,801,559
packetcount,Gold,1612299803,2152,559
packetcount,Gold,1612299804,2091,560
bitrate,Gold,1612299804,24489792,560
packetcount,Bronze,1612299804,487,560
bitrate,Bronze,1612299804,5703744,560
bitrate,S1,1612299804,9251872,560
packetcount,S1,1612299804,802,560
bitrate,S2,1612299804,9263408,560
packetcount,S2,1612299804,803,560
packetcount,Gold,1612299805,2151,561
bitrate,Gold,1612299805,25192512,561
bitrate,S2,1612299805,9194192,561
packetcount,S1,1612299805,798,561
bitrate,S1,1612299805,9205728,561
packetcount,S2,1612299805,797,561
packetcount,Bronze,1612299805,500,561
bitrate,Bronze,1612299805,5856000,561
packetcount,Gold,1612299806,2154,562
packetcount,S1,1612299806,805,562
bitrate,S1,1612299806,9286480,562
bitrate,Gold,1612299806,25227648,562
packetcount,S2,1612299806,806,562
bitrate,S2,1612299806,9298016,562
packetcount,Bronze,1612299806,486,562
bitrate,Bronze,1612299806,5692032,562
packetcount,Gold,1612299807,2135,563
packetcount,S1,1612299807,806,563
bitrate,Gold,1612299807,25005120,563
bitrate,S2,1612299807,9298016,563
bitrate,S1,1612299807,9298016,563
packetcount,S2,1612299807,806,563
bitrate,Bronze,1612299807,5867712,563
packetcount,Bronze,1612299807,501,563
packetcount,S2,1612299808,802,564
bitrate,S2,1612299808,9251872,564
packetcount,Gold,1612299808,2119,564
bitrate,Gold,1612299808,24817728,564
bitrate,S1,1612299808,9263408,564
packetcount,S1,1612299808,803,564
packetcount,Bronze,1612299808,488,564
bitrate,Bronze,1612299808,5715456,564
bitrate,S1,1612299809,9228800,565
bitrate,S2,1612299809,9228800,565
packetcount,S1,1612299809,800,565
bitrate,Bronze,1612299809,5375808,565
packetcount,Bronze,1612299809,459,565
packetcount,S2,1612299809,800,565
packetcount,Gold,1612299809,2143,565
bitrate,Gold,1612299809,25098816,565
bitrate,Gold,1612299810,24267264,566
packetcount,S2,1612299810,797,566
bitrate,S2,1612299810,9194192,566
packetcount,Gold,1612299810,2072,566
packetcount,S1,1612299810,796,566
bitrate,S1,1612299810,9182656,566
packetcount,Bronze,1612299810,523,566
bitrate,Bronze,1612299810,6125376,566
packetcount,Gold,1612299811,2178,567
bitrate,Gold,1612299811,25508736,567
packetcount,S1,1612299811,807,567
bitrate,S1,1612299811,9309552,567
bitrate,S2,1612299811,9309552,567
packetcount,S2,1612299811,807,567
bitrate,Bronze,1612299811,5856000,567
packetcount,Bronze,1612299811,500,567
packetcount,Gold,1612299812,2133,568
bitrate,Gold,1612299812,24981696,568
packetcount,S2,1612299812,799,568
bitrate,S2,1612299812,9217264,568
packetcount,S1,1612299812,800,568
bitrate,S1,1612299812,9228800,568
packetcount,Bronze,1612299812,481,568
bitrate,Bronze,1612299812,5633472,568
packetcount,Gold,1612299813,2155,569
bitrate,Gold,1612299813,25239360,569
packetcount,S2,1612299813,810,569
bitrate,S2,1612299813,9344160,569
bitrate,S1,1612299813,9344160,569
packetcount,S1,1612299813,810,569
packetcount,Bronze,1612299813,463,569
bitrate,Bronze,1612299813,5422656,569
packetcount,Gold,1612299814,2115,570
packetcount,S2,1612299814,795,570
bitrate,Gold,1612299814,24770880,570
bitrate,S2,1612299814,9171120,570
packetcount,S1,1612299814,795,570
bitrate,S1,1612299814,9171120,570
bitrate,Bronze,1612299814,5926272,570
packetcount,Bronze,1612299814,506,570
bitrate,S2,1612299815,9332624,571
bitrate,S1,1612299815,9321088,571
packetcount,Gold,1612299815,2159,571
bitrate,Gold,1612299815,25286208,571
packetcount,S1,1612299815,808,571
packetcount,S2,1612299815,809,571
bitrate,Bronze,1612299815,6031680,571
packetcount,Bronze,1612299815,515,571
packetcount,Gold,1612299816,2121,572
bitrate,S1,1612299816,9274944,572
packetcount,S1,1612299816,804,572
packetcount,S2,1612299816,803,572
bitrate,S2,1612299816,9263408,572
bitrate,Gold,1612299816,24841152,572
packetcount,Bronze,1612299816,494,572
bitrate,Bronze,1612299816,5785728,572
packetcount,S1,1612299817,796,573
bitrate,S1,1612299817,9182656,573
packetcount,Gold,1612299817,2100,573
packetcount,S2,1612299817,796,573
bitrate,S2,1612299817,9182656,573
bitrate,Gold,1612299817,24595200,573
bitrate,Bronze,1612299817,5715456,573
packetcount,Bronze,1612299817,488,573
packetcount,S1,1612299818,809,574
bitrate,S1,1612299818,9332624,574
packetcount,S2,1612299818,809,574
bitrate,S2,1612299818,9332624,574
packetcount,Bronze,1612299818,489,574
bitrate,Bronze,1612299818,5727168,574
packetcount,Gold,1612299818,2182,574
bitrate,Gold,1612299818,25555584,574
packetcount,Gold,1612299819,2101,575
bitrate,Gold,1612299819,24606912,575
packetcount,S2,1612299819,803,575
packetcount,Bronze,1612299819,461,575
bitrate,Bronze,1612299819,5399232,575
packetcount,S1,1612299819,803,575
bitrate,S1,1612299819,9263408,575
bitrate,S2,1612299819,9263408,575
packetcount,Gold,1612299820,2163,576
bitrate,Gold,1612299820,25333056,576
bitrate,S2,1612299820,9251872,576
packetcount,S2,1612299820,802,576
packetcount,S1,1612299820,802,576
bitrate,S1,1612299820,9251872,576
packetcount,Bronze,1612299820,530,576
bitrate,Bronze,1612299820,6207360,576
bitrate,Bronze,1612299821,5750592,577
packetcount,Bronze,1612299821,491,577
packetcount,S2,1612299821,795,577
packetcount,Gold,1612299821,2094,577
bitrate,Gold,1612299821,24524928,577
bitrate,S2,1612299821,9171120,577
